complex_id,rank,model_weight,seed,DockQ,acceptable,acceptable_score,ranking_confidence,selector
1ira__B1_P14778--1ira__A1_P18510,1,5,2,0.704973812566681,True,0.5816744116496332,88.9375,candidate_ridge_v2_group_softmax
1k04__A1_Q05397--1k04__A2_Q05397,1,4,1,0.6350024461672643,True,0.6162222028736671,80.375,candidate_ridge_v2_group_softmax
1k51__A1_Q51912--1k51__A2_Q51912,1,1,1,0.0265439975694308,False,0.6068262311070695,59.4375,candidate_ridge_v2_group_softmax
1k72__B1_P37700--1k72__A1_P37700,1,4,1,0.0020686534517434,False,0.5999282772826018,38.4375,candidate_ridge_v2_group_softmax
1krl__B1_P02882--1krl__A1_P02881,1,2,3,0.8504889730461812,True,0.6250493776789978,87.5625,candidate_ridge_v2_group_softmax
1kzh__A1_P70826--1kzh__B1_P70826,5,3,0,0.9056692076714072,True,0.5951690045669256,93.0,candidate_ridge_v2_group_softmax
1luj__A1_P35222--1luj__B1_Q9JJN6,1,5,1,0.7630902109145564,True,0.6013858448450067,91.125,candidate_ridge_v2_group_softmax
1lyw__B1_P07339--1lyw__A1_P07339,1,2,3,0.4619035519666518,True,0.6047417674875493,94.5,candidate_ridge_v2_group_softmax
1mr1__A1_Q13485--1mr1__D1_P12755,1,4,1,0.9119560463003415,True,0.6120563859629884,91.3125,candidate_ridge_v2_group_softmax
1na6__B1_P14633--1na6__A1_P14633,1,1,3,0.650444251171018,True,0.6032669906827288,71.375,candidate_ridge_v2_group_softmax
1nfp__A1_P09142--1nfp__A2_P09142,1,2,1,0.478855888012756,True,0.6288153296930812,69.125,candidate_ridge_v2_group_softmax
1ny5__B1_O67198--1ny5__A1_O67198,1,4,2,0.0954033617891848,False,0.5826063182325075,41.96875,candidate_ridge_v2_group_softmax
1ogy__A1_Q53176--1ogy__B1_Q53177,2,5,2,0.6170488647124958,True,0.6146982378739396,93.25,candidate_ridge_v2_group_softmax
1on8__A1_Q9ES89--1on8__B1_Q9ES89,1,4,1,0.6094457135708579,True,0.6330882756104621,72.875,candidate_ridge_v2_group_softmax
1ory__A1_O67806--1ory__B1_O67803,1,1,0,0.7833672594034556,True,0.6079770369160316,92.6875,candidate_ridge_v2_group_softmax
1pfo__A1_P0C2E9--1pfo__A2_P0C2E9,1,4,0,0.0046131047310679,False,0.6250493776789978,80.375,candidate_ridge_v2_group_softmax
1ptq__A1_P28867--1ptq__A2_P28867,1,1,0,0.5356969038367914,True,0.6288153296930812,66.5,candidate_ridge_v2_group_softmax
1qb3__B1_P20486--1qb3__A1_P20486,1,2,1,0.0101585327347017,False,0.6024593656023485,76.75,candidate_ridge_v2_group_softmax
1qf8__A1_P67870--1qf8__B1_P67870,2,5,0,0.0556056096493495,False,0.6179763575538678,54.9375,candidate_ridge_v2_group_softmax
1qqf__A1_P01026--1qqf__A2_P01026,1,4,0,0.5873776681589512,True,0.6108971228124181,85.5,candidate_ridge_v2_group_softmax
1qrk__B1_P00488--1qrk__A1_P00488,1,4,0,0.6106249151971914,True,0.613810958647039,75.9375,candidate_ridge_v2_group_softmax
1qxx__A1_P02929--1qxx__A2_P02929,1,2,1,0.7630832708597183,True,0.6141891395042925,78.5,candidate_ridge_v2_group_softmax
1r5p__B1_Q8YT41--1r5p__A1_Q8YT41,1,5,0,0.0455987290758567,False,0.6108971228124181,53.03125,candidate_ridge_v2_group_softmax
1rj9__B1_O07347--1rj9__A1_P83749,1,4,3,0.8990108090767972,True,0.6074182257576077,89.9375,candidate_ridge_v2_group_softmax
1rk4__A1_O00299--1rk4__B1_O00299,1,1,0,0.0254779958424484,False,0.6069703070876902,27.203125,candidate_ridge_v2_group_softmax
1s4k__A1_Q8ZPR1--1s4k__B1_Q8ZPR1,1,4,3,0.0376470693995013,False,0.6108971228124181,29.46875,candidate_ridge_v2_group_softmax
1s70__A1_P62207--1s70__B1_Q90623,1,4,0,0.7275811782277941,True,0.609438059985824,88.625,candidate_ridge_v2_group_softmax
1smx__A1_P21513--1smx__B1_P21513,1,1,0,0.0153498445538025,False,0.6250493776789978,33.59375,candidate_ridge_v2_group_softmax
1spp__B1_P35496--1spp__A1_P35495,1,3,3,0.3660599810221559,True,0.6284410480964636,57.625,candidate_ridge_v2_group_softmax
1t6b__A1_P13423--1t6b__B1_P58335,4,3,3,0.1033438365939373,False,0.596439490978791,28.84375,candidate_ridge_v2_group_softmax
1t6l__A1_P16790--1t6l__A2_P16790,1,1,2,0.3610030019593815,True,0.6239721617564988,41.09375,candidate_ridge_v2_group_softmax
1tej__B1_P0C6B5--1tej__A1_P0C6B4,2,4,2,0.8284310544585732,True,0.6242484407133148,79.75,candidate_ridge_v2_group_softmax
1tf0__A1_P02768--1tf0__B1_Q51911,1,5,1,0.8599519092712029,True,0.6166471597893581,94.875,candidate_ridge_v2_group_softmax
1tj7__A1_P11447--1tj7__B1_P11447,1,4,3,0.0251540870247101,False,0.6141891395042925,87.625,candidate_ridge_v2_group_softmax
1ujw__A1_P06129--1ujw__B1_P00646,1,5,0,0.8470985296867936,True,0.6069353369108759,90.25,candidate_ridge_v2_group_softmax
1v5v__A1_O58888--1v5v__B1_O58888,1,1,1,0.801073856130179,True,0.6330882756104621,91.3125,candidate_ridge_v2_group_softmax
1vc1__A1_Q9X1F5--1vc1__B1_Q9X1F5,1,5,3,0.906277161243982,True,0.6288153296930812,87.75,candidate_ridge_v2_group_softmax
1vf6__A1_Q8NI35--1vf6__C1_Q9JLB2,1,5,0,0.8263850762211051,True,0.6288153296930812,82.0,candidate_ridge_v2_group_softmax
1vp7__B1_Q7VV85--1vp7__A1_Q7VV85,3,2,2,0.804842340927061,True,0.6047662814013447,86.1875,candidate_ridge_v2_group_softmax
1x3w__A1_Q02890--1x3w__B1_P32628,1,1,0,0.5632389870291314,True,0.6183770256160074,89.0,candidate_ridge_v2_group_softmax
1xsv__A1_P67248--1xsv__B1_P67248,1,1,1,0.774596053778201,True,0.6297603740989781,67.6875,candidate_ridge_v2_group_softmax
1yt5__A1_Q9X255--1yt5__D1_Q9X255,1,1,1,0.0121181521907579,False,0.6330882756104621,90.375,candidate_ridge_v2_group_softmax
1z77__A1_Q9X0C0--1z77__A2_Q9X0C0,1,5,2,0.2755111913881322,True,0.6281228769824576,67.1875,candidate_ridge_v2_group_softmax
1zop__A1_P20701--1zop__B1_P20701,2,4,1,0.0075852481108492,False,0.592111948709543,70.5625,candidate_ridge_v2_group_softmax
1zoq__A1_Q14653--1zoq__B1_Q92793,1,4,1,0.732800017010101,True,0.6246241441790202,88.3125,candidate_ridge_v2_group_softmax
1zp6__A1_A9CEJ3--1zp6__A2_A9CEJ3,1,3,3,0.8207619958199516,True,0.6125401483803602,89.1875,candidate_ridge_v2_group_softmax
2a1j__B1_P07992--2a1j__A1_Q92889,1,5,1,0.8259670552008265,True,0.6141891395042925,86.4375,candidate_ridge_v2_group_softmax
2a3l__A1_O80452--2a3l__A2_O80452,1,4,0,0.2258004733289797,False,0.6222589979127129,88.375,candidate_ridge_v2_group_softmax
2apo__A1_Q57612--2apo__B1_P81303,1,4,0,0.769453718653959,True,0.6108971228124181,90.4375,candidate_ridge_v2_group_softmax
2aye__B1_Q84294--2aye__A1_Q84294,1,1,1,0.6557737066857915,True,0.6297603740989781,86.1875,candidate_ridge_v2_group_softmax
2b11__A1_P00431--2b11__B1_P00044,1,5,2,0.8752306944692506,True,0.6108971228124181,86.8125,candidate_ridge_v2_group_softmax
2b42__A1_Q8H0K8--2b42__B1_P18429,1,5,0,0.8730729438811732,True,0.6250493776789978,92.25,candidate_ridge_v2_group_softmax
2b5u__A1_P00646--2b5u__B1_P02984,3,4,0,0.3530127394788023,True,0.57729072580847,85.125,candidate_ridge_v2_group_softmax
2c08__A1_O35179--2c08__A2_O35179,1,5,2,0.1655899153597492,False,0.6006495218081068,44.46875,candidate_ridge_v2_group_softmax
2cuy__A1_Q5SL77--2cuy__B1_Q5SL77,1,4,0,0.5517743394892677,True,0.6141891395042925,82.0625,candidate_ridge_v2_group_softmax
2d1g__A1_A0Q436--2d1g__B1_A0Q436,1,4,1,0.9200916395514568,True,0.6288153296930812,93.9375,candidate_ridge_v2_group_softmax
2dcu__A1_Q8U082--2dcu__B1_Q8U3I5,1,4,0,0.6026008679888563,True,0.6230777447445635,80.3125,candidate_ridge_v2_group_softmax
2dm9__A1_O57724--2dm9__B1_O57724,1,2,0,0.587009785128806,True,0.6108971228124181,86.1875,candidate_ridge_v2_group_softmax
2ec2__A1_Q974H8--2ec2__C1_Q974H8,1,5,1,0.8384541069439617,True,0.6288153296930812,91.375,candidate_ridge_v2_group_softmax
2ei5__A1_Q5SM82--2ei5__B1_Q5SM82,1,4,3,0.5960316391939556,True,0.6141891395042925,67.0625,candidate_ridge_v2_group_softmax
2eiu__E1_O67549--2eiu__A1_O67549,1,5,3,0.9351136977355158,True,0.5901104761021122,91.1875,candidate_ridge_v2_group_softmax
2fzt__B1_Q9WZF7--2fzt__A1_Q9WZF7,2,4,2,0.8818937695804032,True,0.6268011737783964,81.6875,candidate_ridge_v2_group_softmax
2ga9__B1_P23371--2ga9__A1_P07617,1,5,2,0.771090695564289,True,0.6330882756104621,74.875,candidate_ridge_v2_group_softmax
2gbo__A1_Q831P3--2gbo__B1_Q831P3,3,2,2,0.0182061126836158,False,0.6132178068419578,51.8125,candidate_ridge_v2_group_softmax
2gd9__A1_P37508--2gd9__B1_P37508,1,1,3,0.6030592334830186,True,0.6070372193952822,69.0,candidate_ridge_v2_group_softmax
2gsk__A1_P06129--2gsk__B1_P02929,1,2,0,0.0060780569961632,False,0.6239278565174117,55.8125,candidate_ridge_v2_group_softmax
2gsm__A1_P33517--2gsm__B1_Q03736,4,5,1,0.9452638438131928,True,0.5835325474119843,95.25,candidate_ridge_v2_group_softmax
2h1e__A1_P32657--2h1e__B1_P32657,4,2,0,0.0141840711648659,False,0.6042816483878181,18.625,candidate_ridge_v2_group_softmax
2h46__A1_P62993--2h46__A2_P62993,1,1,0,0.0234015355894955,False,0.6141891395042925,42.46875,candidate_ridge_v2_group_softmax
2h7z__B1_A0S865--2h7z__A1_A0S864,1,3,3,0.8281237566718179,True,0.6288153296930812,72.3125,candidate_ridge_v2_group_softmax
2hn1__A1_O29472--2hn1__A2_O29472,1,5,3,0.7409718908518798,True,0.6159101613111706,60.15625,candidate_ridge_v2_group_softmax
2huk__A1_P00720--2huk__A2_P00720,1,1,3,0.0137138716130072,False,0.6005957379798397,22.265625,candidate_ridge_v2_group_softmax
2j67__A1_Q9BXR5--2j67__B1_Q9BXR5,1,3,2,0.6860780458319903,True,0.6250493776789978,65.75,candidate_ridge_v2_group_softmax
2j68__A1_B2IZD3--2j68__A2_B2IZD3,2,2,1,0.1461759820684515,False,0.6034965975529648,47.34375,candidate_ridge_v2_group_softmax
2j6g__A1_Q6T3W5--2j6g__A2_Q6T3W5,1,5,3,0.0498208372700835,False,0.6181114133781056,67.875,candidate_ridge_v2_group_softmax
2ntx__A1_Q9LV40--2ntx__B1_Q9LV40,1,2,3,0.5789012712043528,True,0.6108971228124181,77.25,candidate_ridge_v2_group_softmax
2o96__B1_P51665--2o96__A1_P51665,2,4,3,0.6050102137340457,True,0.631544678317123,89.5625,candidate_ridge_v2_group_softmax
2oo9__A1_P22681--2oo9__B1_P22681,1,2,2,0.0841846757526277,False,0.6330882756104621,73.0625,candidate_ridge_v2_group_softmax
2p09__A1_UNDEFINED--2p09__A2_UNDEFINED,1,5,0,0.0253604512405473,False,0.623777315725556,16.140625,candidate_ridge_v2_group_softmax
2pyu__A1_P52061--2pyu__A2_P52061,1,4,0,0.4076441283125315,True,0.602128315088816,87.0625,candidate_ridge_v2_group_softmax
2q1k__A1_Q1EHA4--2q1k__B1_Q1EHA4,1,5,0,0.5814439604738205,True,0.6222589979127129,27.375,candidate_ridge_v2_group_softmax
2qko__B1_Q0S912--2qko__A1_Q0S912,2,5,2,0.5274122863055469,True,0.6169009950611725,74.25,candidate_ridge_v2_group_softmax
2qpv__A1_Q7CZ16--2qpv__B1_Q7CZ16,1,5,2,0.0097371829607608,False,0.6250493776789978,87.3125,candidate_ridge_v2_group_softmax
2r17__C1_Q96QK1--2r17__A1_Q9UBQ0,1,2,3,0.7553942881300472,True,0.6081910280615569,91.4375,candidate_ridge_v2_group_softmax
2r1f__A1_P28306--2r1f__B1_P28306,2,3,0,0.0137026504577828,False,0.6217719164974116,55.8125,candidate_ridge_v2_group_softmax
2r7a__A1_O70018--2r7a__C1_O70018,1,4,1,0.1070391541449517,False,0.6141891395042925,59.6875,candidate_ridge_v2_group_softmax
2r9a__A1_Q9H9Q4--2r9a__B1_Q9H9Q4,1,1,3,0.2073079940899882,False,0.6266589824537561,50.15625,candidate_ridge_v2_group_softmax
2raf__B1_F9URQ8--2raf__A1_F9URQ8,1,4,1,0.6602259052884388,True,0.6108971228124181,82.875,candidate_ridge_v2_group_softmax
2rax__A1_O15392--2rax__B1_Q53HL2,1,2,2,0.8608227888208647,True,0.6132143852445794,82.3125,candidate_ridge_v2_group_softmax
2uxe__A1_Q49PX0--2uxe__C1_Q49PX0,1,4,3,0.0639503937922121,False,0.59389209851248,12.59375,candidate_ridge_v2_group_softmax
2uzx__B1_P08581--2uzx__A1_P0DQD2,1,2,0,0.5928089276253022,True,0.6273579493849415,75.3125,candidate_ridge_v2_group_softmax
2vcg__D1_Q70I53--2vcg__A1_Q70I53,1,5,1,0.8884685571281515,True,0.6089180245737127,85.375,candidate_ridge_v2_group_softmax
2vlo__B1_P09883--2vlo__A1_P13479,1,4,0,0.8811099839542577,True,0.6198437957117584,90.5,candidate_ridge_v2_group_softmax
2w2d__A1_P0DPI1--2w2d__B1_P0DPI1,1,3,2,0.2993123699637441,True,0.5991429507894422,75.75,candidate_ridge_v2_group_softmax
2wk4__B1_Q69014--2wk4__A1_Q69014,1,3,1,0.1855191729342689,False,0.5999282772826018,32.6875,candidate_ridge_v2_group_softmax
2wmp__A1_Q1R2W9--2wmp__B1_Q47445,2,3,2,0.7990591126434156,True,0.6203580358750207,91.75,candidate_ridge_v2_group_softmax
2wuz__A1_Q7Z1V1--2wuz__B1_Q7Z1V1,1,5,0,0.0671304879713131,False,0.6069703070876902,29.109375,candidate_ridge_v2_group_softmax
2wwx__B1_Q5ZSQ3--2wwx__A1_P62820,1,4,2,0.0390408075124953,False,0.6035490318791548,25.046875,candidate_ridge_v2_group_softmax
2x5f__A1_UNDEFINED--2x5f__B1_UNDEFINED,1,1,1,0.1398278224570319,False,0.6250493776789978,95.5625,candidate_ridge_v2_group_softmax
2xcu__A1_O66663--2xcu__C1_O66663,1,5,1,0.45063490265094,True,0.6108971228124181,52.53125,candidate_ridge_v2_group_softmax
2xf1__A1_Q8I467--2xf1__A2_Q8I467,1,5,3,0.0141696722278695,False,0.6243935605255422,82.625,candidate_ridge_v2_group_softmax
2xgg__B1_UNDEFINED--2xgg__A1_UNDEFINED,1,3,1,0.0378417677234843,False,0.6247868092215979,75.9375,candidate_ridge_v2_group_softmax
2xr7__A1_Q589Y0--2xr7__A2_Q589Y0,1,4,1,0.0040351362861566,False,0.6141891395042925,81.3125,candidate_ridge_v2_group_softmax
2xuv__B1_P0AET2--2xuv__A1_P0AET2,1,1,0,0.0291494860720318,False,0.6177485348391566,21.96875,candidate_ridge_v2_group_softmax
2y6b__A1_Q43758--2y6b__A2_Q43758,1,1,0,0.0051661456330997,False,0.6108971228124181,94.75,candidate_ridge_v2_group_softmax
2y9y__B1_P43596--2y9y__A1_P38144,2,1,3,0.5900645561981019,True,0.6020300137039862,90.0,candidate_ridge_v2_group_softmax
2yaj__A1_Q38HX4--2yaj__B1_Q38HX3,2,4,0,0.9011212420938935,True,0.6082882455364417,96.25,candidate_ridge_v2_group_softmax
2yin__B1_Q92608--2yin__D1_P63000,1,4,2,0.8843936849308087,True,0.6000879932122595,92.3125,candidate_ridge_v2_group_softmax
2yip__A1_P81860--2yip__B1_P81860,1,3,2,0.2157851557074656,False,0.6114381295262856,82.9375,candidate_ridge_v2_group_softmax
2ynw__B1_Q704V1--2ynw__A1_Q704V1,2,5,0,0.3306469560709625,True,0.6173922721711993,22.984375,candidate_ridge_v2_group_softmax
2yor__A1_B9W4V6--2yor__B1_B9W4V6,1,5,1,0.0067649648430569,False,0.603551822189241,47.1875,candidate_ridge_v2_group_softmax
2ypr__A1_Q99581--2ypr__B1_Q99581,1,1,0,0.8958408418298874,True,0.6108971228124181,88.0625,candidate_ridge_v2_group_softmax
2yq2__A1_Q01499--2yq2__B1_Q01499,1,3,0,0.3613568303261165,True,0.6330882756104621,60.46875,candidate_ridge_v2_group_softmax
2yx8__A1_O60894--2yx8__A2_O60894,1,2,2,0.0410312793502997,False,0.6141891395042925,40.1875,candidate_ridge_v2_group_softmax
2z1b__A1_P10518--2z1b__A2_P10518,1,5,2,0.0199707040119806,False,0.6250493776789978,89.5,candidate_ridge_v2_group_softmax
2zae__A1_O59425--2zae__B1_O59248,1,2,0,0.7973690882559433,True,0.6141891395042925,86.75,candidate_ridge_v2_group_softmax
2zcm__B1_Q5HKQ1--2zcm__A1_Q5HKQ1,1,1,1,0.5181718853140552,True,0.6330882756104621,74.3125,candidate_ridge_v2_group_softmax
2zix__A1_Q96NY9--2zix__B1_Q96AY2,1,1,0,0.4372363313077486,True,0.5989158218040672,82.9375,candidate_ridge_v2_group_softmax
2zjs__A1_Q5SHQ8--2zjs__B1_P38383,1,4,1,0.7105339961219618,True,0.6141891395042925,87.8125,candidate_ridge_v2_group_softmax
3a7m__B1_P0A1N2--3a7m__A1_P0A1N2,1,4,2,0.0351376732208971,False,0.6141891395042925,74.5625,candidate_ridge_v2_group_softmax
3a98__B1_Q92556--3a98__A1_Q92608,2,4,1,0.7110069364039727,True,0.6281228769824576,80.5625,candidate_ridge_v2_group_softmax
3aon__A1_P43435--3aon__B1_P43455,1,4,0,0.6391050819746291,True,0.6179763575538678,84.375,candidate_ridge_v2_group_softmax
3axj__B1_Q9VF77--3axj__A1_Q7JVK6,2,1,1,0.743436316085858,True,0.6068244097133851,85.75,candidate_ridge_v2_group_softmax
3b42__B1_Q74EM7--3b42__A1_Q74EM7,2,1,2,0.0447603887544794,False,0.6234803208361115,77.3125,candidate_ridge_v2_group_softmax
3b4y__A1_P9WNE1--3b4y__B1_P9WNE1,2,5,0,0.7920760286671115,True,0.6290611160766368,94.0625,candidate_ridge_v2_group_softmax
3cam__A1_Q9JZZ4--3cam__B1_Q9JZZ4,3,2,2,0.4724671012608128,True,0.5848949016337481,57.96875,candidate_ridge_v2_group_softmax
3cbk__A1_P07858--3cbk__B1_Q966X9,4,1,1,0.762331261436984,True,0.6138041586987897,90.5625,candidate_ridge_v2_group_softmax
3cnu__A1_O28738--3cnu__A2_O28738,1,5,3,0.7346152476683162,True,0.6330882756104621,78.125,candidate_ridge_v2_group_softmax
3co5__A1_Q5F5Q1--3co5__B1_Q5F5Q1,1,5,3,0.0112997247150476,False,0.6072040851311934,78.625,candidate_ridge_v2_group_softmax
3ct4__A1_Q9CIV8--3ct4__A2_Q9CIV8,1,4,0,0.006451370471711,False,0.6239721617564988,95.5625,candidate_ridge_v2_group_softmax
3ctv__A1_O28011--3ctv__A2_O28011,1,4,3,0.0452558188520313,False,0.6323275830333299,82.0,candidate_ridge_v2_group_softmax
3cwf__A1_P23545--3cwf__B1_P23545,1,1,3,0.1369285312703626,False,0.6288153296930812,87.75,candidate_ridge_v2_group_softmax
3d0t__D1_Q91YN9--3d0t__C1_Q91YN9,1,4,0,0.2009982890663297,False,0.6267742100421954,57.25,candidate_ridge_v2_group_softmax
3d3r__A1_Q8EF93--3d3r__B1_Q8EF93,2,1,0,0.414362391088058,True,0.5991600232271046,68.875,candidate_ridge_v2_group_softmax
3d8h__B1_Q5CXZ9--3d8h__A1_Q5CXZ9,1,4,1,0.7796786247873229,True,0.6297603740989781,90.125,candidate_ridge_v2_group_softmax
3dal__A1_O75626--3dal__B2_O75626,1,4,2,0.006824591580468,False,0.6126038819986382,82.875,candidate_ridge_v2_group_softmax
3dsl__A1_O93523--3dsl__B1_O93523,1,2,2,0.0100995192020225,False,0.6081910280615569,47.28125,candidate_ridge_v2_group_softmax
3e0j__G1_P49005--3e0j__H1_Q15054,1,5,3,0.8161121430949115,True,0.6226297049939917,94.375,candidate_ridge_v2_group_softmax
3e0y__A1_Q74E48--3e0y__B1_Q74E48,1,3,1,0.3126453899573803,True,0.6325350468868636,78.5,candidate_ridge_v2_group_softmax
3e7l__A1_O66551--3e7l__B1_O66551,1,1,1,0.9537954583455112,True,0.6061616617043136,87.875,candidate_ridge_v2_group_softmax
3evi__A1_Q8N4E4--3evi__B1_Q8N4E4,1,2,3,0.6600450517552744,True,0.6288153296930812,82.125,candidate_ridge_v2_group_softmax
3ezu__A1_Q74FR4--3ezu__A2_Q74FR4,3,4,3,0.0205429111574598,False,0.571910933438194,60.25,candidate_ridge_v2_group_softmax
3f2u__A1_P83916--3f2u__A2_P83916,1,1,2,0.0414083138462204,False,0.6141891395042925,45.375,candidate_ridge_v2_group_softmax
3f6t__B1_Q5FIG7--3f6t__A1_Q5FIG7,1,1,1,0.4862245037733374,True,0.602378890771398,93.8125,candidate_ridge_v2_group_softmax
3f7c__A1_A1TZ69--3f7c__A2_A1TZ69,1,3,2,0.0557675937168912,False,0.6286494170656475,70.4375,candidate_ridge_v2_group_softmax
3f8u__A1_P30101--3f8u__B1_O15533,1,4,0,0.4296435508995711,True,0.6230575777308777,68.8125,candidate_ridge_v2_group_softmax
3ffm__A1_O95257--3ffm__A2_O95257,1,1,1,0.0388523219252019,False,0.6054782673716225,65.4375,candidate_ridge_v2_group_softmax
3fkq__A1_D0VX10--3fkq__A2_D0VX10,1,3,3,0.4764608817313696,True,0.6330882756104621,63.78125,candidate_ridge_v2_group_softmax
3fn7__A1_Q99ZN4--3fn7__A2_Q99ZN4,1,3,2,0.3596853743364232,True,0.6297603740989781,45.90625,candidate_ridge_v2_group_softmax
3fx0__B1_Q9Y6K9--3fx0__A1_Q9Y6K9,1,5,0,0.7096777121268296,True,0.6141891395042925,73.0625,candidate_ridge_v2_group_softmax
3gb8__A1_O14980--3gb8__B1_O95149,1,3,1,0.7200700079007746,True,0.6141891395042925,86.125,candidate_ridge_v2_group_softmax
3h8i__A1_Q7ZAG8--3h8i__B1_Q7ZAG8,1,1,0,0.0326334465885248,False,0.6093687717131054,44.0,candidate_ridge_v2_group_softmax
3hkl__B1_Q62838--3hkl__A1_Q62838,1,4,2,0.008204245910455,False,0.6265387860780482,50.0625,candidate_ridge_v2_group_softmax
3i26__A1_P0C0V9--3i26__B1_P0C0V9,1,4,1,0.0267647281339286,False,0.613810958647039,39.875,candidate_ridge_v2_group_softmax
3jsb__A1_P14240--3jsb__A2_P14240,1,5,0,0.0217433755425049,False,0.6020331673275269,24.171875,candidate_ridge_v2_group_softmax
3jtz__A1_Q9Z3B4--3jtz__A2_Q9Z3B4,1,4,1,0.8967332496827279,True,0.6237298053440146,89.3125,candidate_ridge_v2_group_softmax
3k7v__A1_P30153--3k7v__B1_P67775,1,3,0,0.6058683779459383,True,0.6077314742381799,90.625,candidate_ridge_v2_group_softmax
3lbx__B1_P11277--3lbx__A1_P02549,1,5,1,0.695489232318411,True,0.6250493776789978,83.6875,candidate_ridge_v2_group_softmax
3lcb__A1_Q8X607--3lcb__D2_P08200,1,4,1,0.774296384896862,True,0.6067059039403455,80.8125,candidate_ridge_v2_group_softmax
3lf6__B1_UNDEFINED--3lf6__A1_UNDEFINED,1,1,3,0.0605858682294215,False,0.6330882756104621,85.5625,candidate_ridge_v2_group_softmax
3m7p__A1_P02751--3m7p__A2_P02751,1,2,0,0.0100457645835616,False,0.5808474301908841,23.03125,candidate_ridge_v2_group_softmax
3mca__A1_O74774--3mca__B1_Q9USL5,2,5,1,0.0709576079359438,False,0.6100159548695117,56.03125,candidate_ridge_v2_group_softmax
3mlf__A1_UNDEFINED--3mlf__B1_UNDEFINED,1,5,3,0.5002940342760246,True,0.6259409116923825,77.5,candidate_ridge_v2_group_softmax
3mxn__A1_Q9H9A7--3mxn__B1_Q96E14,4,3,1,0.820578633859469,True,0.5930996407774876,91.4375,candidate_ridge_v2_group_softmax
3n4i__A1_P0AD64--3n4i__B1_P35804,1,5,3,0.7135625553350368,True,0.6110589597146462,93.0,candidate_ridge_v2_group_softmax
3n7e__A1_Q58AD3--3n7e__B1_Q58AD3,1,1,0,0.0957793563570699,False,0.6108971228124181,72.1875,candidate_ridge_v2_group_softmax
