complex_id,rank,model_weight,seed,DockQ,acceptable,acceptable_score,ranking_confidence,selector
2b42__A1_Q8H0K8--2b42__B1_P18429,1,5,0,0.8730729438811732,True,0.6562668252567563,92.25,candidate_ridge_v2_group_softmax_pen1
2b5u__A1_P00646--2b5u__B1_P02984,2,1,1,0.5252271688243121,True,0.6305500825920024,85.4375,candidate_ridge_v2_group_softmax_pen1
2c08__A1_O35179--2c08__A2_O35179,2,3,0,0.2108992534599997,False,0.6754406446270932,43.0625,candidate_ridge_v2_group_softmax_pen1
2cuy__A1_Q5SL77--2cuy__B1_Q5SL77,1,4,0,0.5517743394892677,True,0.6415858834017127,82.0625,candidate_ridge_v2_group_softmax_pen1
2d1g__A1_A0Q436--2d1g__B1_A0Q436,1,4,1,0.9200916395514568,True,0.6614858700232774,93.9375,candidate_ridge_v2_group_softmax_pen1
2dcu__A1_Q8U082--2dcu__B1_Q8U3I5,1,4,0,0.6026008679888563,True,0.7220074754443996,80.3125,candidate_ridge_v2_group_softmax_pen1
2dm9__A1_O57724--2dm9__B1_O57724,1,2,0,0.587009785128806,True,0.6373033260027056,86.1875,candidate_ridge_v2_group_softmax_pen1
2ec2__A1_Q974H8--2ec2__C1_Q974H8,1,5,1,0.8384541069439617,True,0.6614858700232774,91.375,candidate_ridge_v2_group_softmax_pen1
2ei5__A1_Q5SM82--2ei5__B1_Q5SM82,1,4,3,0.5960316391939556,True,0.6415858834017127,67.0625,candidate_ridge_v2_group_softmax_pen1
2eiu__E1_O67549--2eiu__A1_O67549,1,5,3,0.9351136977355158,True,0.6367601109556715,91.1875,candidate_ridge_v2_group_softmax_pen1
2fzt__B1_Q9WZF7--2fzt__A1_Q9WZF7,2,4,2,0.8818937695804032,True,0.6625962411707397,81.6875,candidate_ridge_v2_group_softmax_pen1
2ga9__B1_P23371--2ga9__A1_P07617,1,5,2,0.771090695564289,True,0.668298189550973,74.875,candidate_ridge_v2_group_softmax_pen1
2gbo__A1_Q831P3--2gbo__B1_Q831P3,1,3,0,0.1903938234668919,False,0.6534099077562756,59.9375,candidate_ridge_v2_group_softmax_pen1
2gd9__A1_P37508--2gd9__B1_P37508,6,2,3,0.7673718552021591,True,0.6495226496549626,64.5625,candidate_ridge_v2_group_softmax_pen1
2gsk__A1_P06129--2gsk__B1_P02929,1,2,0,0.0060780569961632,False,0.6614781237967808,55.8125,candidate_ridge_v2_group_softmax_pen1
2gsm__A1_P33517--2gsm__B1_Q03736,1,5,0,0.9444535681587684,True,0.6035103384022065,95.3125,candidate_ridge_v2_group_softmax_pen1
2h1e__A1_P32657--2h1e__B1_P32657,4,2,0,0.0141840711648659,False,0.7078445234833726,18.625,candidate_ridge_v2_group_softmax_pen1
2h46__A1_P62993--2h46__A2_P62993,1,1,0,0.0234015355894955,False,0.6415858834017127,42.46875,candidate_ridge_v2_group_softmax_pen1
2h7z__B1_A0S865--2h7z__A1_A0S864,1,3,3,0.8281237566718179,True,0.6614858700232774,72.3125,candidate_ridge_v2_group_softmax_pen1
2hn1__A1_O29472--2hn1__A2_O29472,1,5,3,0.7409718908518798,True,0.6411113302008576,60.15625,candidate_ridge_v2_group_softmax_pen1
2huk__A1_P00720--2huk__A2_P00720,1,1,3,0.0137138716130072,False,0.68820615024512,22.265625,candidate_ridge_v2_group_softmax_pen1
2j67__A1_Q9BXR5--2j67__B1_Q9BXR5,1,3,2,0.6860780458319903,True,0.6562668252567563,65.75,candidate_ridge_v2_group_softmax_pen1
2j68__A1_B2IZD3--2j68__A2_B2IZD3,2,2,1,0.1461759820684515,False,0.6243070074574822,47.34375,candidate_ridge_v2_group_softmax_pen1
2j6g__A1_Q6T3W5--2j6g__A2_Q6T3W5,6,2,1,0.165418318851407,False,0.6553641908597564,60.84375,candidate_ridge_v2_group_softmax_pen1
2ntx__A1_Q9LV40--2ntx__B1_Q9LV40,1,2,3,0.5789012712043528,True,0.6373033260027056,77.25,candidate_ridge_v2_group_softmax_pen1
2o96__B1_P51665--2o96__A1_P51665,2,4,3,0.6050102137340457,True,0.6663148342117134,89.5625,candidate_ridge_v2_group_softmax_pen1
2oo9__A1_P22681--2oo9__B1_P22681,1,2,2,0.0841846757526277,False,0.668298189550973,73.0625,candidate_ridge_v2_group_softmax_pen1
2p09__A1_UNDEFINED--2p09__A2_UNDEFINED,1,5,0,0.0253604512405473,False,0.7126419179566618,16.140625,candidate_ridge_v2_group_softmax_pen1
2pyu__A1_P52061--2pyu__A2_P52061,1,4,0,0.4076441283125315,True,0.621621287045035,87.0625,candidate_ridge_v2_group_softmax_pen1
2q1k__A1_Q1EHA4--2q1k__B1_Q1EHA4,1,5,0,0.5814439604738205,True,0.652061574321747,27.375,candidate_ridge_v2_group_softmax_pen1
2qko__B1_Q0S912--2qko__A1_Q0S912,1,3,2,0.1608734091042163,False,0.6476353798055455,76.375,candidate_ridge_v2_group_softmax_pen1
2qpv__A1_Q7CZ16--2qpv__B1_Q7CZ16,1,5,2,0.0097371829607608,False,0.6562668252567563,87.3125,candidate_ridge_v2_group_softmax_pen1
2r17__C1_Q96QK1--2r17__A1_Q9UBQ0,1,2,3,0.7553942881300472,True,0.6328769214639602,91.4375,candidate_ridge_v2_group_softmax_pen1
2r1f__A1_P28306--2r1f__B1_P28306,2,3,0,0.0137026504577828,False,0.6497787641875789,55.8125,candidate_ridge_v2_group_softmax_pen1
2r7a__A1_O70018--2r7a__C1_O70018,1,4,1,0.1070391541449517,False,0.6415858834017127,59.6875,candidate_ridge_v2_group_softmax_pen1
2r9a__A1_Q9H9Q4--2r9a__B1_Q9H9Q4,1,1,3,0.2073079940899882,False,0.6583749498018976,50.15625,candidate_ridge_v2_group_softmax_pen1
2raf__B1_F9URQ8--2raf__A1_F9URQ8,1,4,1,0.6602259052884388,True,0.6373033260027056,82.875,candidate_ridge_v2_group_softmax_pen1
2rax__A1_O15392--2rax__B1_Q53HL2,1,2,2,0.8608227888208647,True,0.6420424315974949,82.3125,candidate_ridge_v2_group_softmax_pen1
2uxe__A1_Q49PX0--2uxe__C1_Q49PX0,1,4,3,0.0639503937922121,False,0.6666488258288781,12.59375,candidate_ridge_v2_group_softmax_pen1
2uzx__B1_P08581--2uzx__A1_P0DQD2,2,2,3,0.5621273070646414,True,0.6615409477860705,74.6875,candidate_ridge_v2_group_softmax_pen1
2vcg__D1_Q70I53--2vcg__A1_Q70I53,1,5,1,0.8884685571281515,True,0.6327855449997211,85.375,candidate_ridge_v2_group_softmax_pen1
2vlo__B1_P09883--2vlo__A1_P13479,2,4,1,0.8930967658564134,True,0.6509693653020376,90.5,candidate_ridge_v2_group_softmax_pen1
2w2d__A1_P0DPI1--2w2d__B1_P0DPI1,3,1,2,0.6088467608864075,True,0.6672809733827137,72.4375,candidate_ridge_v2_group_softmax_pen1
2wk4__B1_Q69014--2wk4__A1_Q69014,1,3,1,0.1855191729342689,False,0.6884429458028086,32.6875,candidate_ridge_v2_group_softmax_pen1
2wmp__A1_Q1R2W9--2wmp__B1_Q47445,2,3,2,0.7990591126434156,True,0.6551117805624259,91.75,candidate_ridge_v2_group_softmax_pen1
2wuz__A1_Q7Z1V1--2wuz__B1_Q7Z1V1,1,5,0,0.0671304879713131,False,0.692652958412514,29.109375,candidate_ridge_v2_group_softmax_pen1
2wwx__B1_Q5ZSQ3--2wwx__A1_P62820,1,4,2,0.0390408075124953,False,0.7024163834599312,25.046875,candidate_ridge_v2_group_softmax_pen1
2x5f__A1_UNDEFINED--2x5f__B1_UNDEFINED,1,1,1,0.1398278224570319,False,0.6562668252567563,95.5625,candidate_ridge_v2_group_softmax_pen1
2xcu__A1_O66663--2xcu__C1_O66663,4,3,0,0.3960591783129144,True,0.641707647778285,37.46875,candidate_ridge_v2_group_softmax_pen1
2xf1__A1_Q8I467--2xf1__A2_Q8I467,1,5,3,0.0141696722278695,False,0.6546763996551268,82.625,candidate_ridge_v2_group_softmax_pen1
2xgg__B1_UNDEFINED--2xgg__A1_UNDEFINED,1,3,1,0.0378417677234843,False,0.658141179967655,75.9375,candidate_ridge_v2_group_softmax_pen1
2xr7__A1_Q589Y0--2xr7__A2_Q589Y0,1,4,1,0.0040351362861566,False,0.6415858834017127,81.3125,candidate_ridge_v2_group_softmax_pen1
2xuv__B1_P0AET2--2xuv__A1_P0AET2,1,1,0,0.0291494860720318,False,0.6703791635419617,21.96875,candidate_ridge_v2_group_softmax_pen1
2y6b__A1_Q43758--2y6b__A2_Q43758,1,1,0,0.0051661456330997,False,0.6373033260027056,94.75,candidate_ridge_v2_group_softmax_pen1
2y9y__B1_P43596--2y9y__A1_P38144,2,1,3,0.5900645561981019,True,0.6287315355033903,90.0,candidate_ridge_v2_group_softmax_pen1
2yaj__A1_Q38HX4--2yaj__B1_Q38HX3,1,5,0,0.9007527105821036,True,0.6443521167184867,96.3125,candidate_ridge_v2_group_softmax_pen1
2yin__B1_Q92608--2yin__D1_P63000,1,4,2,0.8843936849308087,True,0.6231580905175466,92.3125,candidate_ridge_v2_group_softmax_pen1
2yip__A1_P81860--2yip__B1_P81860,1,3,2,0.2157851557074656,False,0.6371047954737356,82.9375,candidate_ridge_v2_group_softmax_pen1
2ynw__B1_Q704V1--2ynw__A1_Q704V1,2,5,0,0.3306469560709625,True,0.7258788285246845,22.984375,candidate_ridge_v2_group_softmax_pen1
2yor__A1_B9W4V6--2yor__B1_B9W4V6,2,5,2,0.0067120391824011,False,0.6725283076890141,44.0625,candidate_ridge_v2_group_softmax_pen1
2ypr__A1_Q99581--2ypr__B1_Q99581,1,1,0,0.8958408418298874,True,0.6373033260027056,88.0625,candidate_ridge_v2_group_softmax_pen1
2yq2__A1_Q01499--2yq2__B1_Q01499,1,3,0,0.3613568303261165,True,0.668298189550973,60.46875,candidate_ridge_v2_group_softmax_pen1
2yx8__A1_O60894--2yx8__A2_O60894,1,2,2,0.0410312793502997,False,0.6415858834017127,40.1875,candidate_ridge_v2_group_softmax_pen1
2z1b__A1_P10518--2z1b__A2_P10518,1,5,2,0.0199707040119806,False,0.6562668252567563,89.5,candidate_ridge_v2_group_softmax_pen1
2zae__A1_O59425--2zae__B1_O59248,1,2,0,0.7973690882559433,True,0.6415858834017127,86.75,candidate_ridge_v2_group_softmax_pen1
2zcm__B1_Q5HKQ1--2zcm__A1_Q5HKQ1,1,1,1,0.5181718853140552,True,0.668298189550973,74.3125,candidate_ridge_v2_group_softmax_pen1
2zix__A1_Q96NY9--2zix__B1_Q96AY2,1,1,0,0.4372363313077486,True,0.6781161285381841,82.9375,candidate_ridge_v2_group_softmax_pen1
2zjs__A1_Q5SHQ8--2zjs__B1_P38383,1,4,1,0.7105339961219618,True,0.6415858834017127,87.8125,candidate_ridge_v2_group_softmax_pen1
3a7m__B1_P0A1N2--3a7m__A1_P0A1N2,1,4,2,0.0351376732208971,False,0.6415858834017127,74.5625,candidate_ridge_v2_group_softmax_pen1
3a98__B1_Q92556--3a98__A1_Q92608,1,4,0,0.6250539174745133,True,0.66523500029693,80.6875,candidate_ridge_v2_group_softmax_pen1
3aon__A1_P43435--3aon__B1_P43455,2,4,1,0.6230126895168374,True,0.6482523124667332,84.125,candidate_ridge_v2_group_softmax_pen1
3axj__B1_Q9VF77--3axj__A1_Q7JVK6,2,1,1,0.743436316085858,True,0.6377005152242786,85.75,candidate_ridge_v2_group_softmax_pen1
3b42__B1_Q74EM7--3b42__A1_Q74EM7,2,1,2,0.0447603887544794,False,0.6591374871188468,77.3125,candidate_ridge_v2_group_softmax_pen1
3b4y__A1_P9WNE1--3b4y__B1_P9WNE1,2,5,0,0.7920760286671115,True,0.6600310735823607,94.0625,candidate_ridge_v2_group_softmax_pen1
3cam__A1_Q9JZZ4--3cam__B1_Q9JZZ4,1,3,0,0.3894621841887382,True,0.668414079339711,58.1875,candidate_ridge_v2_group_softmax_pen1
3cbk__A1_P07858--3cbk__B1_Q966X9,4,1,1,0.762331261436984,True,0.6572126306106694,90.5625,candidate_ridge_v2_group_softmax_pen1
3cnu__A1_O28738--3cnu__A2_O28738,1,5,3,0.7346152476683162,True,0.668298189550973,78.125,candidate_ridge_v2_group_softmax_pen1
3co5__A1_Q5F5Q1--3co5__B1_Q5F5Q1,1,5,3,0.0112997247150476,False,0.6343281407713861,78.625,candidate_ridge_v2_group_softmax_pen1
3ct4__A1_Q9CIV8--3ct4__A2_Q9CIV8,1,4,0,0.006451370471711,False,0.6575983565835959,95.5625,candidate_ridge_v2_group_softmax_pen1
3ctv__A1_O28011--3ctv__A2_O28011,1,4,3,0.0452558188520313,False,0.6719550628396006,82.0,candidate_ridge_v2_group_softmax_pen1
3cwf__A1_P23545--3cwf__B1_P23545,1,1,3,0.1369285312703626,False,0.6614858700232774,87.75,candidate_ridge_v2_group_softmax_pen1
3d0t__D1_Q91YN9--3d0t__C1_Q91YN9,1,4,0,0.2009982890663297,False,0.6569091418184922,57.25,candidate_ridge_v2_group_softmax_pen1
3d3r__A1_Q8EF93--3d3r__B1_Q8EF93,2,1,0,0.414362391088058,True,0.6152324179528326,68.875,candidate_ridge_v2_group_softmax_pen1
3d8h__B1_Q5CXZ9--3d8h__A1_Q5CXZ9,1,4,1,0.7796786247873229,True,0.6623821967094717,90.125,candidate_ridge_v2_group_softmax_pen1
3dal__A1_O75626--3dal__B2_O75626,1,4,2,0.006824591580468,False,0.6383510490976654,82.875,candidate_ridge_v2_group_softmax_pen1
3dsl__A1_O93523--3dsl__B1_O93523,5,3,1,0.1983446203759078,False,0.6682831345198114,34.53125,candidate_ridge_v2_group_softmax_pen1
3e0j__G1_P49005--3e0j__H1_Q15054,1,5,3,0.8161121430949115,True,0.6515667458765783,94.375,candidate_ridge_v2_group_softmax_pen1
3e0y__A1_Q74E48--3e0y__B1_Q74E48,1,3,1,0.3126453899573803,True,0.6714181213086698,78.5,candidate_ridge_v2_group_softmax_pen1
3e7l__A1_O66551--3e7l__B1_O66551,1,1,1,0.9537954583455112,True,0.6304733364485868,87.875,candidate_ridge_v2_group_softmax_pen1
3evi__A1_Q8N4E4--3evi__B1_Q8N4E4,1,2,3,0.6600450517552744,True,0.6614858700232774,82.125,candidate_ridge_v2_group_softmax_pen1
3ezu__A1_Q74FR4--3ezu__A2_Q74FR4,4,2,2,0.0194149929267517,False,0.6289912473547897,60.03125,candidate_ridge_v2_group_softmax_pen1
3f2u__A1_P83916--3f2u__A2_P83916,1,1,2,0.0414083138462204,False,0.6415858834017127,45.375,candidate_ridge_v2_group_softmax_pen1
3f6t__B1_Q5FIG7--3f6t__A1_Q5FIG7,1,1,1,0.4862245037733374,True,0.6310759795411709,93.8125,candidate_ridge_v2_group_softmax_pen1
3f7c__A1_A1TZ69--3f7c__A2_A1TZ69,1,3,2,0.0557675937168912,False,0.6686629844017558,70.4375,candidate_ridge_v2_group_softmax_pen1
3f8u__A1_P30101--3f8u__B1_O15533,1,4,0,0.4296435508995711,True,0.6528046337457452,68.8125,candidate_ridge_v2_group_softmax_pen1
3ffm__A1_O95257--3ffm__A2_O95257,1,1,1,0.0388523219252019,False,0.6284279924236578,65.4375,candidate_ridge_v2_group_softmax_pen1
3fkq__A1_D0VX10--3fkq__A2_D0VX10,1,3,3,0.4764608817313696,True,0.668298189550973,63.78125,candidate_ridge_v2_group_softmax_pen1
3fn7__A1_Q99ZN4--3fn7__A2_Q99ZN4,1,3,2,0.3596853743364232,True,0.6623821967094717,45.90625,candidate_ridge_v2_group_softmax_pen1
3fx0__B1_Q9Y6K9--3fx0__A1_Q9Y6K9,1,5,0,0.7096777121268296,True,0.6415858834017127,73.0625,candidate_ridge_v2_group_softmax_pen1
3gb8__A1_O14980--3gb8__B1_O95149,2,5,0,0.4238226279451398,True,0.6862330654669189,78.75,candidate_ridge_v2_group_softmax_pen1
3h8i__A1_Q7ZAG8--3h8i__B1_Q7ZAG8,2,4,0,0.0340335017767116,False,0.6589234928249557,43.4375,candidate_ridge_v2_group_softmax_pen1
3hkl__B1_Q62838--3hkl__A1_Q62838,1,4,2,0.008204245910455,False,0.6648395459407196,50.0625,candidate_ridge_v2_group_softmax_pen1
3i26__A1_P0C0V9--3i26__B1_P0C0V9,3,4,3,0.0222153846972062,False,0.6631497470650324,24.5,candidate_ridge_v2_group_softmax_pen1
3jsb__A1_P14240--3jsb__A2_P14240,1,5,0,0.0217433755425049,False,0.6812735643460436,24.171875,candidate_ridge_v2_group_softmax_pen1
3jtz__A1_Q9Z3B4--3jtz__A2_Q9Z3B4,1,4,1,0.8967332496827279,True,0.6576143350151302,89.3125,candidate_ridge_v2_group_softmax_pen1
